wdi_gdp_pcap,wdi_total_pop,wdi_unemployment,wdi_gdp_growth,wdi_resource_rents,wdi_oil_rents,wdi_life_expectancy,e_regionpol_6C,v2cltrnslw,country_text_id,v2xme_altinf,v2clacfree,v2clkill,v2clrspct,v2clfmove,v2clprptyw,v2svdomaut,v2xnp_regcorr,v2xpe_exlsocgr,v2csrlgrep,v2meharjrn,v2pepwrsoc,v2dlencmps,v2xel_frefair,v2elsnlsff,v2xdl_delib,v2xeg_eqdr,v2clpolcl,v2peedueq,v2peasbgen,v2smpolsoc,v2xpe_exlgender,v2clsocgrp,v2xpe_exlecon,v2cacamps,v2caassemb,v2caautmob,v2castate,v2csantimv,v2lginvstp,v2xcl_disc,v2elsuffrage,v2x_delibdem,v2xcl_rol,v2x_egaldem,v2x_elecreg,v2exrescon,v2elrsthos,v2svindep,v2x_pubcorr,v2x_execorr,v2elprescons,v2elprescumul,v2x_clphy,v2x_accountability,v2xcl_prpty,v2x_regime,v2xex_elecreg,v2x_mpi,v2strenarm,v2ex_hosw,v2peapssoc,e_regionpol,v2clacjust,v2clrelig,v2smorgviol,v2x_ex_hereditary,v2x_ex_military,v2x_ex_party,v2x_ex_direlect,v2x_ex_confidence,v2xpe_exlpol,v2meslfcen,v2x_clpriv,v2peasbegeo,v2regdur,v2x_libdem,v2cltort,v2csreprss,v2exagehos,v2xcl_dmove,v2xcl_slave,v2ellocgov,v2xcl_acjst,v2x_liberal,v2expathhs,v2x_egal,v2xlg_elecreg,cname,year,any_attacks,number_attacks_last_year
40757.3681518166,4979200,4.11,2.44598315515373,1.50327657838238,0.12988820598752,82.0560975609756,5,2.578,NZL,0.913,2.543,3.251,2.933,2.406,2.732,1.885,0.008,0.078,2.456,2.283,1.359,2.119,0.966,2.334,0.844,0.936,2.54,2.317,1.614,1.707,0.051,2.049,0.134,-2.324,2.501,-1.747,-1.745,-2.243,1.937,0.982,100,0.767,0.977,0.797,1,3.144,1,1,0.005,0.015,0,0,0.988,1.797,0.94,3,0,0.834,1.393,0,1.861,5,2.113,2.772,0.97,0,0,0.071,0,0.667,0.032,2.054,0.947,1.318,45758,0.843,3.424,2.602,1954,0.955,0.704,1,0.955,0.952,1,0.888,1,New Zealand,2019,yes,2
1965.27225005465,6663924,5.492,-2.89702791954369,1.28485958829485,0.0178636683851291,74.054,2,-1.854,NIC,0.452,-2.543,-1.171,-2.051,-1.059,1.293,1.78,0.908,0.712,-0.785,-1.278,-0.385,-0.935,0.223,-0.733,0.015,0.229,-1.614,-0.982,-0.021,-2.511,0.539,-0.554,0.598,1.768,-1.336,2.253,1.58,0.259,-2.483,0.137,100,0.028,0.192,0.116,1,-2.711,1,1,0.832,0.894,6,23,0.152,-0.764,0.755,1,1,0.012,0.123,1,-0.674,2,0.175,0.542,-2.492,0,0.222,0.056,1,0,0.901,-0.054,0.439,-0.631,95,0.049,-1.808,-1.873,1945,0.41,0.724,1,0.119,0.085,7,0.31,1,Nicaragua,2019,yes,3
520.934643317948,23443393,0.548,5.93985257070464,5.81263963543114,0.933683949773014,62.897,4,1.525,NER,0.789,1.876,1.361,1.004,1.761,0.443,0.551,0.508,0.282,0.555,1.285,1.311,1.159,0.474,-1.814,0.935,0.285,0.405,-1.025,1.23,-0.439,0.302,1.984,0.329,-0.926,0.268,0.344,0.751,0.73,2.203,0.875,100,0.495,0.789,0.365,1,0.986,1,1,0.547,0.491,4,14,0.816,0.852,0.575,2,1,0.299,-0.075,1,1.082,4,1.713,0.974,-0.373,0.062,0.375,0.062,1,0,0.272,1.079,0.728,-0.593,2825,0.396,1.379,0.595,1952,0.808,0.64,1,0.743,0.696,7,0.624,1,Niger,2019,yes,49
2505.46223905246,203304492,5.206,2.20842927714881,8.35322267194456,6.51475056054778,52.91,4,0.518,NGA,0.874,2.579,-0.91,-0.717,1.584,1.023,1.897,0.911,0.58,1.394,0.565,0.933,-0.28,0.405,-0.886,0.631,0.25,1.531,-1.323,-0.533,-1.595,0.583,1.155,0.684,-1,-0.824,0.779,-1.187,1.387,1.247,0.845,100,0.363,0.656,0.302,1,0.48,1,1,0.89,0.888,6,9,0.274,0.881,0.748,2,1,0.285,1.161,1,0.615,4,0.955,1.092,0.462,0,0.194,0.056,1,0.667,0.733,1.371,0.803,-1.087,7156,0.365,-0.765,0.571,1942,0.787,0.833,1,0.841,0.637,7,0.489,1,Nigeria,2019,yes,507
5386.2027499932,2076694,17.39,3.91041953840173,0.146172211539348,0,76.6024390243903,1,0.952,MKD,0.707,1.325,2.711,-0.202,1.767,1.4,1.784,0.669,0.127,1.213,0.729,0.82,0.788,0.667,-1.127,0.716,0.718,2.07,0.766,1.905,-1.942,0.17,1.232,0.194,1.43,1.876,-1.383,-0.801,-0.9,0.618,0.764,100,0.449,0.802,0.408,1,0.642,1,1,0.491,0.661,11,11,0.889,0.893,0.818,2,1,0.394,0.978,0,2.376,1,1.071,1.178,-1.304,0,0,0.111,0,0.667,0.312,0.11,0.818,0.985,9976,0.414,0.96,2.505,1963,0.788,0.818,1,0.69,0.647,7,0.63,1,North Macedonia,2019,no,0
76712.2871258373,5347896,3.69,1.12377787436797,6.26890345034754,4.53800306780214,82.9585365853659,5,2.71,NOR,0.921,3.195,3.237,3.23,2.606,2.133,1.4,0.006,0.017,1.609,2.963,2.188,3.417,0.964,2.126,0.988,0.987,3.017,3.475,3.321,0.902,0.019,3.104,0.014,-1.409,2.76,-1.426,-1.458,-2.166,2.834,0.913,100,0.862,0.974,0.853,1,2.34,1,1,0.014,0.012,0,0,0.987,1.864,0.928,3,0,0.826,0.041,0,3.453,5,3.224,2.688,1.375,0,0,0,0,1,0.013,2.235,0.925,2.42,26900,0.852,3.421,2.779,1937,0.864,0.846,1,0.935,0.972,4,0.976,1,Norway,2019,yes,3
18044.2704535008,4602768,2.051,-1.1287110618463,24.9800297060137,21.6117797561797,78.002,3,0.014,OMN,0.081,-0.681,1.327,0.963,1,0.68,2.045,0.262,0.545,-0.427,-1.198,0.501,1.002,0.709,0.678,0.18,0.88,0.697,1.59,0.149,1.19,0.704,0.646,0.414,-1.309,-1.116,-1.398,-0.1,-1.23,-0.637,0.299,100,0.067,0.625,0.191,1,1.141,1,1,0.328,0.333,0,0,0.725,-0.263,0.626,0,0,0,1.544,1,0.768,3,1.073,0.001,1.954,0.667,0.083,0,0,0,0.251,-1.732,0.502,0.206,98614,0.14,0.515,-1.094,1940,0.52,0.386,1,0.702,0.441,4,0.623,1,Oman,2019,no,0
1626.74886750576,223293280,4.83,2.49763692943365,1.30340484004876,0.358191529536938,66.756,6,-0.837,PAK,0.759,-0.883,-0.274,-1.4,0.683,1.091,0.885,0.826,0.307,0.505,-1.126,-0.007,-0.46,0.303,-0.8,0.711,0.119,1.316,-1.856,1.338,-0.658,0.346,0.253,0.532,-0.758,1.402,-0.919,-0.624,-0.158,0.778,0.662,100,0.307,0.336,0.139,1,0.954,0,1,0.741,0.758,1,1,0.36,0.47,0.731,1,1,0.111,1.519,0,0.379,8,-1.253,-1.194,-1.306,0,0.4,0.2,0,0.667,0.284,0.599,0.483,0.766,3787,0.247,-0.718,-0.161,1949,0.396,0.589,1,0.301,0.553,6,0.243,1,Pakistan,2019,yes,363
3378.4346209191,4685306,25.34,1.36268746558062,0,0,75.241,3,0.661,PSE,0.695,1.244,0.993,0.255,0.2,1.414,-0.303,0.529,0.554,-1.325,0.989,1.235,1.099,0,-0.767,0.703,0.802,-0.282,1.535,1.009,-1.651,0.444,2.303,0.388,-0.669,-0.422,-2.151,1.107,0.196,0.839,0.702,100,0.259,0.728,0.269,0,0.888,1,0,0.503,0.642,2,2,0.757,0.482,0.776,1,1,0,1.143,0.5,0.184,3,2.179,1.493,1.001,0,0.3,0.2,0.5,0,0.569,0.277,0.578,0.981,4217,0.202,1.13,0.918,1935,0.479,0.777,1,0.834,0.53,7,0.743,0,Palestinian Territories,2019,yes,97
3378.4346209191,4685306,25.34,1.36268746558062,0,0,75.241,3,-0.874,PSG,0.264,-1.626,-0.814,-1.27,-2.03,1.449,-0.1,0.625,0.633,-0.286,-1.271,-1.123,-1.163,0,0.135,0.108,0.721,-1.054,1.781,0.574,-0.507,0.558,1.509,0.395,0.788,-0.827,0.618,1.29,-0.178,-0.916,0.161,100,0.038,0.272,0.146,0,-0.785,0,0,0.452,0.76,0,0,0.183,-0.656,0.807,0,0,0,-0.367,1,-0.121,3,0.113,-0.185,1.059,0,0.188,0.125,0,0,0.788,-1.838,0.318,0.57,4217,0.079,-1.726,-1.986,99,0.165,0.788,1,0.489,0.259,8,0.515,0,Palestinian Territories,2019,yes,61
15166.8809024504,4232532,6.33,3.28187497706709,0.31611229608813,0,77.81,2,1.516,PAN,0.724,2.332,2.545,0.942,1.587,1.686,1.691,0.483,0.335,2.463,1.173,0.993,0.126,0.858,-0.279,0.786,0.628,1.854,0.025,1.385,0.974,0.208,0.387,0.445,-0.767,3.156,-2.118,-1.177,-1.012,0.647,0.825,100,0.585,0.849,0.482,1,0.886,1,1,0.419,0.477,8,24,0.922,1.209,0.794,2,1,0.588,-1.101,1,0.947,2,0.908,2.17,1.351,0,0.1,0.2,1,0.667,0.17,1.131,0.847,-0.558,8887,0.55,1.676,1.709,1953,0.789,0.7,1,0.72,0.715,7,0.596,1,Panama,2019,no,0
2590.49392420181,9542486,2.707,4.48043062171888,13.8152037166577,1.5719422304623,65.474,6,0.206,PNG,0.8,1.066,1.502,-0.377,1.404,0.724,1.333,0.786,0.287,2.499,0.548,1.436,0.221,0.217,-2.158,0.509,0.198,2.08,-1.199,-0.751,0.877,0.811,1.204,0.733,-0.323,1.093,-1.355,-1.547,-1.535,0.401,0.801,100,0.263,0.714,0.243,1,0.048,1,1,0.726,0.807,0,0,0.788,0.726,0.648,1,0,0.149,1.409,0,1.33,9,0.79,1.711,-0.185,0,0.125,0.125,0,1,0.069,1.271,0.823,-2.392,15812,0.337,0.915,2.236,1961,0.85,0.619,1,0.633,0.704,1,0.456,1,Papua New Guinea,2019,no,0
6229.22489536642,6530026,6.59,-0.40185510068001,1.37779411178328,0.0593329259382367,73.621,2,0.44,PRY,0.708,1.794,2.163,0.096,1.974,1.376,0.839,0.79,0.729,1.685,0.242,-0.357,-0.61,0.624,-0.63,0.575,0.142,1.017,-1.808,-0.144,0.441,0.459,-1.078,0.662,-1.073,2.142,-1.063,1.537,-0.806,0.495,0.814,100,0.37,0.794,0.245,1,0.522,1,1,0.625,0.739,19,20,0.903,0.847,0.764,2,1,0.373,-0.327,1,-1.426,2,-0.034,2.297,0.138,0,0.056,0.111,1,1,0.528,0.017,0.851,-0.587,9690,0.42,1.704,1.165,1971,0.866,0.601,1,0.642,0.68,7,0.296,1,Paraguay,2019,yes,0
6550.44801531118,32824861,3.38,2.24063176875049,2.49912146958912,0.262076250939903,76.156,2,0.992,PER,0.903,2.13,2.267,0.843,1.909,1.541,1.876,0.393,0.623,2.1,1.469,0.804,1.183,0.873,-0.313,0.717,0.413,1.952,-0.435,0.775,0.174,0.404,0.092,0.471,0.71,2.477,-1.008,-1.931,-0.773,2.446,0.933,100,0.6,0.837,0.52,1,1.273,1,1,0.463,0.245,11,28,0.894,1.443,0.775,2,1,0.682,0.472,1,-0.494,2,1.242,2.207,-0.412,0,0.111,0,1,1,0.178,2.723,0.873,-0.074,6365,0.693,1.444,1.981,1963,0.835,0.813,1,0.64,0.869,7,0.585,1,Peru,2019,yes,1
3589.61363648629,110380804,2.24,6.11852566118505,0.78530018741462,0.0343292239111028,71.865,6,-0.667,PHL,0.792,0.691,-1.076,-0.708,0.135,1.279,1.816,0.655,0.345,0.272,-0.43,-0.554,0.977,0.465,-2.282,0.82,0.318,0.841,-0.934,1.431,-0.875,0.251,-0.054,0.632,-0.728,1.741,-0.605,-0.465,0.745,0.305,0.495,100,0.395,0.543,0.203,1,0.622,1,1,0.527,0.601,8,17,0.313,0.644,0.796,1,1,0.205,0.67,1,0.35,7,-0.754,0.74,-0.987,0,0.25,0,1,0,0.371,0.32,0.692,-0.197,11655,0.297,-0.271,0.651,1945,0.795,0.672,1,0.711,0.571,7,0.335,1,Philippines,2019,yes,467
15053.2323676784,37965475,3.28,4.44998787878788,0.671601200907606,0.0402025974033284,77.9048780487805,1,0.449,POL,0.661,0.563,2.33,0.985,2.141,2.212,1.549,0.078,0.07,1.53,0.96,1.54,0.98,0.917,2.113,0.604,0.875,1.936,2.342,2.018,-2.755,0.082,2.555,0.062,3.083,0.95,-0.188,-2.565,-0.235,0.954,0.814,100,0.454,0.859,0.595,1,0.43,1,1,0.137,0.096,11,11,0.926,0.931,0.882,2,1,0.518,1.571,0,2.284,1,2.046,1.409,0.185,0,0,0.214,0,1,0.164,0.481,0.857,1.192,7943,0.524,1.98,0.725,1972,0.788,0.782,1,0.784,0.737,7,0.875,1,Poland,2019,yes,0
21617.411624379,10286263,6.46,2.68275992118076,0.221431953517005,0.0375136266059601,81.6756097560976,5,3.041,PRT,0.913,2.738,3.382,1.832,2.694,2.734,2.021,0.048,0.072,2.008,2.485,1.87,3.054,0.973,2.264,0.952,0.926,3.334,2.213,1.779,0.232,0.078,2.531,0.125,-2.153,3.165,-1.415,-1.879,-1.576,1.717,0.984,100,0.835,0.969,0.798,1,1.613,1,1,0.096,0.033,10,17,0.981,1.771,0.939,3,1,0.825,0.666,0,2.5,5,2.071,2.728,0.471,0,0,0.062,0,0.667,0.049,3.31,0.949,1.214,15613,0.827,2.872,2.357,1948,0.942,0.811,1,0.891,0.937,7,0.894,1,Portugal,2019,yes,0
59621.3816472154,2807235,0.1,0.688240959581748,22.3739866660968,14.5084244384971,80.99,3,-0.277,QAT,0.052,-0.405,2.016,0.796,0.811,0.859,0.831,0.39,0.681,-0.039,-1.436,-1.404,0.122,0,1.439,0.355,0.946,-1.179,2.517,-0.474,3.553,0.563,-0.419,0.343,-2.135,-1.057,-1.34,-0.965,-3.271,-2.051,0.152,35,0.091,0.559,0.115,0,-1.25,1,1,0.437,0.452,0,0,0.871,-1.136,0.573,0,0,0,1.383,1,2.012,3,-0.76,-1.254,2.094,0.667,0.083,0,0,0,0.381,-1.924,0.325,0.335,8588,0.088,1.383,-0.304,1980,0.287,0.193,0,0.627,0.341,4,0.45,0,Qatar,2019,no,0
11252.8856152959,19371648,3.91,3.85316383348211,0.798252105262357,0.356049741091749,75.6073170731707,1,-0.104,ROU,0.875,1.703,3.159,0.596,2.823,2.18,1.94,0.321,0.136,2.158,0.956,1.519,0.752,0.867,0.569,0.406,0.621,1.873,0.454,2.429,-0.081,0.079,0.955,0.221,0.286,1.822,-2.319,-3.07,-0.133,0.164,0.895,100,0.387,0.882,0.557,1,0.647,1,1,0.416,0.265,15,15,0.955,1.164,0.911,2,1,0.611,0.182,0,1.013,1,1.535,1.597,-0.354,0,0,0.214,0,1,0.109,1.457,0.912,1.369,9885,0.555,1.928,1.458,1959,0.878,0.741,1,0.813,0.703,7,0.711,1,Romania,2019,no,0
9958.4697265625,144406261,4.5,2.19807571335009,12.2071140110196,8.49370743083853,73.0839024390244,1,-0.37,RUS,0.26,-0.498,-0.579,-0.753,0.634,2.454,1.941,0.71,0.188,-0.657,-0.524,0.94,0.477,0.353,-1.822,0.323,0.71,0.226,1.142,1.417,0.718,0.271,0.97,0.427,0.773,-1,0.682,-0.469,-0.24,-0.992,0.598,100,0.133,0.496,0.2,1,-0.113,1,1,0.691,0.679,8,8,0.354,-0.222,0.922,1,1,0.034,0.038,1,1.635,1,0.189,-0.186,-1.173,0,0.042,0.042,1,0,0.28,-0.605,0.684,0.311,2493,0.108,-0.449,-0.427,1952,0.788,0.616,1,0.363,0.245,7,0.541,1,Russia,2019,yes,10
871.078401339316,12835028,11.24,9.46228643043381,3.81709032313618,0,66.437,4,0.527,RWA,0.137,-1.293,-1.007,0.253,-1.16,1.007,1.772,0.266,0.736,-1.019,-1.2,-0.617,1.368,0.36,-1.133,0.646,0.813,-0.233,1.273,1.711,2.876,0.152,1.3,0.788,0.802,-1.928,1.281,2.68,-1.667,-0.568,0.199,100,0.218,0.439,0.217,1,-0.799,1,1,0.365,0.279,3,8,0.236,-0.234,0.309,1,1,0.017,0.342,1,-0.036,4,0.654,0.606,0.962,0,0.111,0.056,1,0,0.737,-0.115,0.453,-1.241,8931,0.127,-0.995,-0.591,1957,0.7,0.839,1,0.543,0.335,7,0.635,1,Rwanda,2019,yes,3
19806.1154660443,35827362,5.64,0.832280326830841,25.453167735458,24.3295780055005,77.304,3,-0.727,SAU,0.09,-1.504,-1.145,-0.285,-1.004,-0.056,1.218,0.467,0.651,-1.533,-2.137,-1.311,0.218,0,0.593,0.21,0.862,1.353,2.089,-0.589,1.457,0.852,-0.969,0.523,-1.197,-2.063,-2.071,-0.981,-1.571,-2.405,0.204,0,0.052,0.215,0.118,0,0.903,1,1,0.604,0.6,0,0,0.212,-1.249,0.545,0,0,0,1.447,1,0.763,3,0.465,-2.897,1.189,0.583,0,0,0,0,0.113,-1.918,0.176,0.519,31510,0.045,-1.113,-1.062,1935,0.304,0.263,1,0.347,0.18,4,0.468,0,Saudi Arabia,2019,yes,43
1409.97082080707,16000781,2.86,4.6136280976221,2.75988310568798,0,68.526,4,2.168,SEN,0.912,2.689,1.783,0.653,1.579,0.943,1.477,0.301,0.271,1.577,1.634,2.073,0.954,0.769,0.698,0.823,0.553,2.332,0.179,0.441,0.103,0.329,1.863,0.298,-0.404,0.894,1.768,-0.485,-0.017,1.267,0.886,100,0.603,0.848,0.537,1,1.835,1,1,0.327,0.271,13,13,0.855,1.268,0.72,2,1,0.586,1.427,1,1.192,4,1.446,0.939,0.947,0,0.357,0.071,1,0.333,0.283,2.899,0.801,0.612,6848,0.575,1.403,1.687,1961,0.834,0.714,1,0.837,0.763,7,0.698,1,Senegal,2019,no,1
6567.90805482597,6945235,10.39,4.33173490608283,1.19461693747908,0.426534457626405,75.9365853658537,1,1.33,SRB,0.337,1.316,1.098,1.28,2.278,2.279,1.019,0.635,0.22,1.822,-0.169,0.801,0.484,0.389,-0.743,0.488,0.832,1.28,1.947,1.659,-1.382,0.162,1.377,0.16,-0.001,2.524,0.881,-1.034,0.235,-0.117,0.781,100,0.225,0.881,0.321,1,0.28,1,1,0.658,0.636,13,13,0.852,0.409,0.899,1,1,0.109,0.9,0,1.586,1,1.793,1.797,-0.185,0,0,0.143,0,0.667,0.197,-0.913,0.89,1.052,5809,0.288,2.051,0.459,1970,0.816,0.801,1,0.84,0.673,7,0.769,1,Serbia,2019,no,0
634.985615716206,8046828,3.199,5.25374631307365,7.49079656656829,0,60.255,4,1.184,SLE,0.819,1.521,1.382,1.225,1.266,0.547,1.115,0.648,0.354,2.226,0.968,1.524,2.181,0.506,-0.425,0.89,0.421,0.872,-0.841,1.466,-0.829,0.35,0.68,0.438,0.309,1.312,-0.12,1.01,-1.056,0.488,0.826,100,0.484,0.79,0.351,1,0.334,0,1,0.66,0.563,6,9,0.789,0.916,0.659,2,1,0.321,1.495,1,1.055,4,0.919,1.537,-0.781,0,0.125,0,1,0.333,0.612,0.87,0.778,-0.325,7601,0.386,1.027,2.077,1964,0.732,0.728,1,0.778,0.655,7,0.581,1,Sierra Leone,2019,no,0
61386.2361505887,5703569,3.1,1.33126132689951,1.69266160429021e-4,0,83.5951219512195,6,2.677,SGP,0.272,0.104,2.951,3.096,1.679,0.965,1.81,0.009,0.097,0.362,-0.231,-0.404,1.098,0.763,-0.378,0.766,0.922,0.732,2.408,3.172,1.27,0.042,0.997,0.027,-1.494,-0.939,-1.17,0.3,-1.619,1.227,0.577,100,0.339,0.906,0.342,1,1.809,1,1,0.003,0.011,3,3,0.942,0.2,0.714,1,1,0.141,1.487,0,3.355,7,1.879,0.897,1.544,0,0,0.4,0,0,0.073,-0.93,0.707,2.823,19502,0.324,1.7,0.062,1954,0.791,0.348,0,0.907,0.721,7,0.771,1,Singapore,2019,no,0
18240.9937197683,5454147,5.76,2.51125619776377,0.251989434209045,0.00156694289828893,77.6658536585366,1,1.593,SVK,0.925,2.235,1.797,1.216,2.504,2.652,1.818,0.294,0.128,1.665,1.152,1.008,1.918,0.941,1.435,0.766,0.807,3.05,0.92,2.869,-1.192,0.078,1.269,0.15,-0.225,2.641,-0.653,-2.472,-0.445,1.779,0.959,100,0.669,0.925,0.68,1,2.12,1,1,0.256,0.256,10,10,0.904,1.532,0.934,3,1,0.753,1.518,0,1.319,1,1.677,0.999,0.903,0,0,0,0,1,0.072,2.265,0.927,1.882,9496,0.748,2.095,1.657,1973,0.924,0.89,1,0.898,0.887,7,0.782,1,Slovakia,2019,no,0
24142.0895708359,2088385,4.45,3.52267923999254,0.23437135303998,6.44611831761803e-5,81.5292682926829,1,1.972,SVN,0.681,2.506,2.908,2.884,2.496,2.852,1.36,0.135,0.038,2.254,0.939,2.205,1.317,0.944,1.896,0.866,0.921,1.832,3.456,3.204,-1.377,0.033,2.343,0.093,0.883,2.673,-0.895,-1.869,-0.678,2.472,0.947,100,0.692,0.962,0.704,1,1.875,1,1,0.102,0.091,12,12,0.953,1.473,0.948,3,1,0.691,1.439,0,2.319,1,2.055,1.124,-0.096,0,0,0.167,0,1,0.037,1.826,0.906,1.542,9870,0.736,2.089,2.437,1963,0.816,0.828,1,0.978,0.931,7,0.884,1,Slovenia,2019,no,0
2203.98339469669,674993,0.733,1.74951428706819,19.145353163623,0,70.382,6,0.885,SLB,0.759,1.91,2.112,0.18,1.664,1.309,0.958,0.625,0.392,2.182,1.295,1.438,0.194,0.613,0.795,0.453,0.182,1.562,-1.545,-1.053,1.058,0.84,1.761,0.551,-1.741,1.184,-2.016,-2.066,-1.026,0.417,0.835,100,0.331,0.791,0.34,1,0.664,1,1,0.631,0.658,0,0,0.908,0.984,0.784,2,0,0.418,-2.165,0,-0.587,9,0.93,1.112,0.286,0,0.143,0.286,0,1,0.201,0.917,0.772,-0.989,549,0.478,1.847,2.494,1950,0.635,0.737,0,0.696,0.752,1,0.466,1,Solomon Islands,2019,no,0
543.614391301392,15981300,18.83,3.62683006401679,10.7304105687897,0,57.078,4,-0.69,SOM,0.708,-0.689,-1.023,-1.272,0.071,-0.418,0.061,0.897,0.766,-0.804,-0.223,1.258,-0.423,0,-2.158,0.531,0.063,0.017,-1.8,-1.735,-0.935,0.953,-0.935,0.905,1.603,0.231,0.328,-1.803,-0.45,0.57,0.509,0.2,0.16,0.163,0.077,0,-0.782,0,1,0.855,0.836,0,2,0.257,0.036,0.294,0,0,0,-1.211,0,-0.922,4,-1.181,-1.723,-1.291,0,0.125,0.062,0,1,0.738,-0.332,0.184,-1.493,2324,0.099,-0.785,-0,1962,0.213,0.221,1,0.129,0.311,6,0.229,0,Somalia,2019,yes,361
6188.70355768095,58087055,25.54,0.25993557707082,4.18782227881945,0.372819688324446,66.175,4,1.172,ZAF,0.873,2.017,0.712,0.379,1.489,1.034,2.033,0.376,0.482,1.148,0.736,0.779,1.452,0.756,-0.661,0.889,0.331,2.697,-0.739,0.98,-0.828,0.366,1.263,0.454,0.099,2.254,-1.368,1.529,-0.574,1.46,0.861,100,0.619,0.837,0.468,1,0.82,1,1,0.654,0.466,0,0,0.819,1.227,0.751,2,0,0.55,1.518,1,-0.408,4,1.501,1.963,-1.464,0,0.056,0.333,0,0.333,0.339,0.991,0.8,-0.54,8000,0.601,2.041,1.463,1952,0.811,0.648,1,0.906,0.85,6,0.603,1,South Africa,2019,yes,23
31645.9498343307,51764822,3.75,2.24397786011012,0.121453005220381,0.0191641999802525,83.2268292682927,6,1.969,KOR,0.963,1.571,2.669,1.872,1.486,2.106,1.922,0.081,0.026,2.483,2.399,2.626,2.498,0.96,2.232,0.912,0.961,1.767,2.419,2.049,-1.893,0.133,2.162,0.071,0.527,3.025,0.266,-1.235,-1.248,3.083,0.912,100,0.768,0.959,0.748,1,1.598,1,1,0.048,0.065,12,13,0.973,1.649,0.82,3,1,0.765,0.985,1,2.963,6,1.664,2.681,-1.48,0,0,0.05,1,0,0.028,2.399,0.921,1.233,11386,0.791,3.023,1.369,1953,0.935,0.877,1,0.968,0.941,7,0.878,1,South Korea,2019,no,1
28087.8979203438,47134837,14.1,1.9839662230883,0.0390101070611282,7.44000510159429e-4,83.8317073170732,5,2.441,ESP,0.897,2.365,3.118,2.363,2.725,3.011,1.882,0.026,0.041,2.689,1.786,2.177,1.707,0.969,1.901,0.884,0.894,1.537,1.77,3.103,-1.73,0.039,1.874,0.057,-0.37,2.914,-0.506,-2.764,-0.471,1.698,0.883,100,0.773,0.976,0.781,1,2.28,1,1,0.021,0.022,0,0,0.978,1.695,0.956,3,0,0.802,1.743,0,1.771,5,2.538,1.844,-0.503,0,0,0.045,0,1,0.022,2.318,0.959,2.214,14635,0.805,2.886,2.871,1968,0.952,0.886,1,0.964,0.929,4,0.895,1,Spain,2019,no,4
4458.43442725849,21803000,4.67,-0.220483886072614,0.0722571812304566,0,76.008,6,0.387,LKA,0.648,-0.041,1.169,-0.311,0.964,1.491,0.903,0.49,0.576,1.315,1.013,0.485,1.156,0.645,-0.594,0.636,0.819,0.819,0.875,1.51,-0.146,0.244,-0.614,0.418,0.662,1.317,-0.973,-0.216,0.812,0.057,0.807,100,0.387,0.753,0.391,1,0.825,1,1,0.367,0.481,8,8,0.759,0.93,0.846,2,1,0.345,0.964,1,0.454,8,0.815,0.589,-0.615,0,0.071,0.071,1,0.667,0.464,0.952,0.831,0.03,8815,0.427,0.965,0.809,1949,0.864,0.909,1,0.681,0.723,7,0.648,1,Sri Lanka,2019,yes,15
1950.03149414063,43232093,17.514,-2.17825104530091,8.25976911220096,2.99936703162155,65.876,4,-0.354,SDN,0.509,-0.763,-0.296,-0.36,-0.071,0.075,0.733,0.41,0.856,0.041,-0.116,-0.039,0.081,0.084,-0.207,0.483,0.209,-0.078,-1.647,-0.983,-1.86,0.833,-0.327,0.829,0.229,-0.544,-1.134,0.186,0.494,-0.413,0.42,100,0.168,0.33,0.104,1,1.121,1,1,0.591,0.327,0,7,0.445,0.054,0.443,1,1,0.019,1.193,0.5,-1.433,4,-0.47,-0.7,-1.439,0,0.125,0.042,0.5,0,0.744,1.16,0.325,-0.333,0,0.103,-0.023,0.467,1960,0.353,0.338,1,0.327,0.26,8,0.266,1,Sudan,2019,yes,26
8756.15381228071,600301,7.547,1.16758977233877,6.83251753458721,4.64572430249017,72.242,2,0.307,SUR,0.874,1.484,1.744,-0.096,1.551,0.946,1.731,0.251,0.477,2.405,1.726,1.23,1.171,0.858,1.309,0.8,0.723,1.734,0.782,0.782,-0.122,0.284,0.786,0.442,-0.605,2.108,-1.505,1.058,-1.291,1.265,0.902,100,0.609,0.775,0.553,1,0.923,1,1,0.438,0.208,0,0,0.845,1.243,0.727,2,0,0.62,1.443,1,0.514,10,0.84,1.198,2.153,0,0.167,0,0,0.333,0.531,0.523,0.822,1.42,9968,0.593,1.319,1.88,1945,0.834,0.7,1,0.772,0.764,6,0.695,1,Suriname,2019,no,0
53490.3518198746,10278887,6.83,1.98619587380391,0.404780111504663,0.0253712710404297,83.109756097561,5,4.056,SWE,0.964,3.303,3.294,3.627,1.941,2.336,1.974,0.003,0.018,2.608,2.127,1.582,1.482,0.949,2.308,0.927,0.892,2.755,1.577,3.236,0.787,0.024,2.344,0.035,-1.795,3.39,-1.765,-2.315,-0.814,3.557,0.914,100,0.832,0.988,0.825,1,1.974,1,1,0.013,0.004,0,0,0.99,1.93,0.941,3,0,0.849,0.834,0,3.21,5,3.044,2.606,-0.371,0,0,0.056,0,1,0.017,2.011,0.949,1.617,36381,0.875,3.597,3.074,1946,0.889,0.954,1,0.977,0.98,4,0.914,1,Sweden,2019,yes,2
