wdi_gdp_pcap,wdi_total_pop,wdi_unemployment,wdi_gdp_growth,wdi_resource_rents,wdi_oil_rents,wdi_life_expectancy,e_regionpol_6C,v2cltrnslw,country_text_id,v2xme_altinf,v2clacfree,v2clkill,v2clrspct,v2clfmove,v2clprptyw,v2svdomaut,v2xnp_regcorr,v2xpe_exlsocgr,v2csrlgrep,v2meharjrn,v2pepwrsoc,v2dlencmps,v2xel_frefair,v2elsnlsff,v2xdl_delib,v2xeg_eqdr,v2clpolcl,v2peedueq,v2peasbgen,v2smpolsoc,v2xpe_exlgender,v2clsocgrp,v2xpe_exlecon,v2cacamps,v2caassemb,v2caautmob,v2castate,v2csantimv,v2lginvstp,v2xcl_disc,v2elsuffrage,v2x_delibdem,v2xcl_rol,v2x_egaldem,v2x_elecreg,v2exrescon,v2elrsthos,v2svindep,v2x_pubcorr,v2x_execorr,v2elprescons,v2elprescumul,v2x_clphy,v2x_accountability,v2xcl_prpty,v2x_regime,v2xex_elecreg,v2x_mpi,v2strenarm,v2ex_hosw,v2peapssoc,e_regionpol,v2clacjust,v2clrelig,v2smorgviol,v2x_ex_hereditary,v2x_ex_military,v2x_ex_party,v2x_ex_direlect,v2x_ex_confidence,v2xpe_exlpol,v2meslfcen,v2x_clpriv,v2peasbegeo,v2regdur,v2x_libdem,v2cltort,v2csreprss,v2exagehos,v2xcl_dmove,v2xcl_slave,v2ellocgov,v2xcl_acjst,v2x_liberal,v2expathhs,v2x_egal,v2xlg_elecreg,cname,year,any_attacks,number_attacks_last_year
84637.0132313179,8638167,4.82,-2.14173720650054,0.00802785319765779,2.31251911067443e-4,83,5,3.313,CHE,0.944,3.008,3.093,3.526,1.128,2.613,1.885,0.013,0.03,1.79,3.714,2.285,1.554,0.943,1.484,0.979,0.967,3.056,3.246,3.047,-0.766,0.054,2.474,0.025,-1.516,2.051,-1.317,-2.173,-1.881,2.747,0.972,100,0.869,0.981,0.836,1,2.934,1,1,0.011,0.011,0,0,0.982,1.857,0.938,3,0,0.845,-1.236,1,3.115,5,2.649,1.742,0.393,0,0,0,0,0,0.011,3.061,0.91,1.803,17859,0.857,3.118,2.92,99,0.888,0.935,1,0.99,0.962,6,0.933,1,Switzerland,2020,yes,2
754.646328253181,20772595,15.279,-0.182330467026262,6.37482598047532,4.01504490668102,72.14,3,-1.786,SYR,0.078,-2.458,-2.428,-2.23,-1.589,0.44,-1.939,0.923,0.923,-1.961,-1.565,-2.676,-1.599,0,0.715,0.052,0.117,-2.466,-1.317,-0.035,-1.59,0.676,-2.09,0.639,3.097,-3.003,1.156,0.646,0.439,-1.094,0.042,100,0.025,0.051,0.059,0,-1.475,0,1,0.854,0.884,1,10,0.027,-1.28,0.466,0,0,0,-0.415,1,-0.574,3,0.514,-1.755,-1.885,0,0.25,0.188,1,0,0.864,-2.083,0.135,-0.787,17945,0.034,-3.174,-2.132,1965,0.098,0.635,1,0.036,0.085,7,0.175,0,Syria,2020,yes,256
1422.94882843561,218641,15.373,2.62485949543812,1.98018939747641,0,67.785,4,1.521,STP,0.654,1.843,2.273,1.811,2.151,1.822,1.638,0.317,0.443,1.539,1.891,1.678,1.34,0.847,1.121,0.748,0.574,1.029,0.239,0.481,1.325,0.37,1.486,0.502,-2.012,1.741,-1.799,-0.101,-2.334,2.399,0.909,100,0.533,0.922,0.5,1,1.084,1,1,0.376,0.37,9,9,0.958,1.172,0.828,2,1,0.532,0.442,0,-0.249,4,1.278,1.947,1.8,0,0.25,0,0,0.667,0.329,0.925,0.911,-0.72,10499,0.589,2.84,1.961,1942,0.913,0.907,1,0.779,0.848,7,0.68,1,São Tomé & Príncipe,2020,no,0
1197.21068286078,9543207,7.304,4.40000000058538,5.13513488386848,0.123761200414224,67.994,1,-1.933,TJK,0.145,-1.786,-1.351,-1.249,-0.5,0.549,0.825,0.861,0.875,-2.026,-1.365,-0.802,-1.383,0.091,0.479,0.133,0.291,-1.241,-0.526,-0.954,1.703,0.893,-0.013,0.949,-0.913,-1.985,1.055,0.136,-1.528,-2.267,0.095,100,0.052,0.176,0.07,1,-1.287,0,1,0.821,0.889,4,6,0.157,-0.973,0.476,1,1,0.002,-1.015,1,-0.333,1,-1.532,-1.989,0.252,0,0.1,0,1,0,0.792,-1.61,0.323,-1.735,9903,0.045,-1.532,-1.166,1952,0.505,0.732,1,0.125,0.105,7,0.189,1,Tajikistan,2020,no,0
1028.91186523438,61704518,2.78,1.99196460647855,3.85169508025186,0,66.408,4,1.244,TZA,0.693,0.859,0.928,1.018,0.486,0.841,1.741,0.231,0.204,0.687,0.486,1.648,0.533,0.412,-0.629,0.771,0.76,0.91,1.128,1.385,0.537,0.314,1.821,0.259,-0.761,0.109,1.492,1.03,-1.385,1.563,0.718,100,0.335,0.732,0.335,1,1.434,1,1,0.094,0.199,13,13,0.732,0.516,0.669,1,1,0.133,1.462,1,1.39,4,1.319,0.703,-0.665,0,0,0.083,1,0.333,0.41,-0.674,0.675,-0.098,20841,0.347,0.953,0.348,1959,0.7,0.785,1,0.717,0.802,7,0.775,1,Tanzania,2020,no,8
6048.10026947131,71475664,1.1,-6.0669259685517,1.1095683956846,0.173930820486899,79.274,6,-1.089,THA,0.542,-0.847,-0.839,-1.147,-0.193,1.077,1.594,0.808,0.529,0.935,0.61,-0.031,-0.78,0.139,-0.662,0.131,0.527,-0.857,0.06,1.905,-2.672,0.191,-0.644,0.483,1.933,-1.378,0.736,-0.148,2.755,1.08,0.165,99.42,0.056,0.313,0.157,1,-0.138,1,1,0.617,0.816,0,0,0.259,-0.128,0.632,0,0,0,0.26,0,0.123,7,-0.225,1.255,-1.038,0.1,0.3,0.4,0,0.667,0.548,-0.533,0.484,0.151,999,0.172,-0.986,-1.457,1952,0.428,0.372,1,0.349,0.535,4,0.483,1,Thailand,2020,yes,39
1986.88382500015,1299995,2.791,31.9619188685361,34.3932968859447,2.79171478872949,68.475,6,0.825,TLS,0.783,1.798,2.191,1.093,0.402,0.962,1.471,0.296,0.415,2.05,0.984,1.446,0.711,0.8,0.509,0.643,0.341,1.19,-0.631,0.007,-0.112,0.496,1.352,0.647,0.002,0.684,-1.83,-1.615,0.104,0.108,0.863,100,0.461,0.726,0.421,1,1.301,1,1,0.304,0.311,6,6,0.93,1.003,0.636,2,1,0.496,-0.634,0,0.024,7,1.123,1.222,0.858,0,0.167,0.167,0,0.333,0.374,0.259,0.666,-0.864,6434,0.483,2.267,2.314,1954,0.517,0.829,1,0.474,0.685,7,0.562,1,Timor-Leste,2020,no,0
830.047232447831,8442580,4.172,2.16228657424364,4.73168572169493,0,61.035,4,1.197,TGO,0.869,1.481,1.116,1.458,0.805,1.266,0.572,0.772,0.388,1.006,0.144,1.423,2.157,0.397,-0.479,0.783,0.696,0.504,1.737,0.748,-0.616,0.25,1.038,0.506,1.716,0.955,-0.28,0.163,1.45,-0.303,0.417,100,0.377,0.723,0.359,1,-0.659,1,1,0.713,0.767,8,11,0.746,0.408,0.747,1,1,0.207,-1.127,1,0.736,4,1.025,1.392,-0.317,0,0.286,0.071,1,0,0.616,1.518,0.803,-0.803,19345,0.258,0.885,0.364,1966,0.841,0.858,1,0.309,0.465,7,0.721,1,Togo,2020,no,0
14214.3868221212,1518147,4.21,-9.07789616880692,5.88215476519225,1.42924604742787,74.406,2,1.628,TTO,0.844,1.949,2.076,1.031,1.246,1.993,1.736,0.065,0.174,2.544,1.686,0.929,2.063,0.839,1.43,0.929,0.892,3.069,2.143,1.724,0.431,0.116,1.789,0.184,-1.98,2.005,-2.092,-0.78,-0.499,1.19,0.913,100,0.688,0.889,0.617,1,1.99,1,1,0.111,0.058,0,0,0.914,1.361,0.845,3,0,0.628,1.46,0,2.2,10,1.477,1.895,2.024,0,0,0.2,0,0.333,0.144,0.561,0.847,1.973,12066,0.646,1.989,2.079,1958,0.767,0.8,1,0.902,0.849,6,0.801,1,Trinidad & Tobago,2020,no,1
3699.28374051392,12161723,18.629,-8.81792562613296,1.46717230583582,0.916677526611502,75.292,3,0.573,TUN,0.894,0.744,1.304,1.413,1.351,1.954,0.745,0.239,0.254,0.487,1.555,1.748,2.458,0.799,1.497,0.922,0.695,2.613,0.836,1.171,-0.39,0.217,1.746,0.166,0.665,1.586,-0.265,-0.986,1.049,2.966,0.728,100,0.635,0.822,0.574,1,2.126,0,1,0.354,0.164,4,13,0.745,1.324,0.887,2,1,0.551,0.568,0,0.949,3,2.29,0.295,-2.012,0,0.062,0.062,0,1,0.153,1.273,0.803,0.834,2165,0.625,0.707,1.46,1958,0.838,0.808,1,0.89,0.893,7,0.806,1,Tunisia,2020,yes,5
12179.661169348,83384680,13.11,1.85983969001542,0.397202384078982,0.0612400945022421,75.85,3,-1.288,TUR,0.263,-1.913,0.597,-1.546,-1.115,0.909,1.513,0.846,0.767,-1.119,-1.091,0.68,-1.224,0.379,-1.57,0.17,0.615,0.24,0.382,0.166,-2.674,0.532,0.067,0.395,4.183,-1.32,1.194,-0.052,0.385,-1.016,0.19,100,0.089,0.33,0.222,1,-0.794,1,1,0.735,0.837,2,2,0.388,-0.251,0.631,1,1,0.04,0.384,1,0.514,3,0.609,-0.791,-2.075,0,0.077,0.115,1,0.333,0.781,-0.963,0.359,1.218,989,0.123,-1.346,-1.631,1954,0.48,0.63,1,0.532,0.273,7,0.585,1,Turkey,2020,yes,20
918.120097853815,44404611,3.812,2.95130642219563,7.56349041713714,0,62.851,4,0.518,UGA,0.743,0.158,-0.476,-0.3,0.598,-0.174,2.042,0.754,0.748,-0.221,-0.126,-0.478,0.926,0.144,-0.915,0.688,0.406,-0.249,-0.132,0.727,-0.133,0.385,-0.174,0.672,0.587,-1.44,1.12,1.039,-0.348,0.818,0.473,100,0.265,0.442,0.169,1,-0.059,1,1,0.795,0.751,5,5,0.277,0.151,0.481,1,1,0.043,1.524,1,-0.167,4,-0.183,0.888,0.098,0,0.278,0.111,1,0,0.607,0.886,0.51,-0.694,12392,0.221,-1.156,-1.227,1944,0.575,0.484,1,0.484,0.56,7,0.4,1,Uganda,2020,yes,5
2350.40014648438,44132049,9.48,-3.75280409994949,1.09312749593482,0.191284197093986,71.1851219512195,1,-0.528,UKR,0.806,0.606,1.171,-0.158,1.325,2.385,0.133,0.614,0.284,0.383,0.288,1.148,1.084,0.584,-0.825,0.777,0.717,0.54,1.257,2.414,-0.636,0.083,0.467,0.367,1.594,0.893,0.109,-1.48,-0.13,0.633,0.81,100,0.423,0.698,0.371,1,-1.153,0,1,0.598,0.533,13,13,0.745,0.658,0.903,2,1,0.302,-0.308,0.5,1.276,1,0.908,0.668,-1.611,0,0.075,0.1,0.5,0.667,0.251,0.45,0.797,1.295,2139,0.314,0.843,1.816,1978,0.847,0.712,1,0.622,0.515,7,0.65,1,Ukraine,2020,yes,38
41276.0555102387,9287289,4.29,-4.95705243652739,11.9722335248016,10.4940977026696,78.946,3,2.347,ARE,0.024,-0.677,1.46,1.257,0.189,0.121,1.915,0.133,0.7,-0.035,-2.61,-0.626,0.346,0.514,-0.489,0.297,0.913,-0.743,1.937,1.732,2.12,0.35,-0.571,0.371,-1.84,-0.504,-1.864,-0.618,-2.547,-0.856,0.393,36,0.086,0.571,0.141,1,1.971,1,1,0.111,0.225,0,0,0.743,-0.677,0.403,0,0,0,1.398,0,2.013,3,0.155,0.688,1.821,0.375,0.25,0.125,0,0,0.561,-1.957,0.316,1.55,17561,0.089,0.55,-1.495,1948,0.217,0.268,1,0.484,0.315,3,0.511,1,United Arab Emirates,2020,no,0
42191.9173665785,67081234,4.472,-10.3599008187799,0.28397504842807,0.240228124941138,80.3512195121951,5,2.09,GBR,0.936,2.147,2.309,3.365,0.667,1.944,1.894,0.056,0.133,1.699,2.652,1.675,1.259,0.95,1.907,0.858,0.875,1.279,1.572,1.658,-0.952,0.164,1.198,0.207,0.073,1.606,-1.665,-2.27,-0.87,2.496,0.971,100,0.76,0.92,0.744,1,1.578,1,1,0.019,0.058,0,0,0.923,1.726,0.858,3,0,0.805,1.211,0,1.598,5,1.843,2.038,-0.795,0,0,0.167,0,1,0.093,2.049,0.822,0.981,37218,0.808,2,2.195,1926,0.806,0.803,1,0.923,0.928,4,0.834,1,United Kingdom,2020,yes,90
58451.6067152443,331511512,8.05,-2.76780251140578,0.329505971924439,0.187625106322478,76.9804878048781,5,1.924,USA,0.848,3.047,2.275,1.872,1.326,2.704,2.113,0.058,0.143,1.593,1.359,1.668,1.168,0.834,0.101,0.685,0.604,2.444,0.84,2.448,-1.674,0.059,0.62,0.129,2.114,1.156,0.434,-1.39,0.122,2.708,0.913,100,0.589,0.917,0.617,1,0.613,1,1,0.091,0.055,31,31,0.873,1.446,0.918,3,1,0.694,1.04,1,2.081,5,1.783,1.984,-1.049,0,0,0,1,0,0.02,1.672,0.898,2.034,20270,0.721,1.174,1.931,1946,0.897,0.86,1,0.914,0.908,7,0.735,1,United States,2020,yes,103
16459.9779829861,3429086,10.33,-6.26297681887324,2.29343009292959,0.00396420911308914,78.43,2,2.663,URY,0.845,3.613,3.182,2.06,1.537,2.036,2.087,0.037,0.036,2.654,2.864,2.086,1.773,0.946,1.796,0.858,0.913,2.889,1.761,1.891,0.348,0.12,2.272,0.086,-1.905,2.263,-2.143,-1.666,-2.206,1.955,0.974,100,0.746,0.955,0.747,1,2.579,1,1,0.126,0.065,12,25,0.977,1.653,0.885,3,1,0.784,1.696,1,3.182,2,1.777,2.172,0.79,0,0.214,0.071,1,0,0.017,1.993,0.914,2.233,12723,0.794,2.776,1.339,1973,0.885,0.879,1,0.927,0.928,7,0.859,1,Uruguay,2020,no,0
3187.04897358641,34232050,5.29,1.995585081437,9.08357795040879,0.395640310697318,70.331,1,0.173,UZB,0.226,-0.746,0.462,0.001,-0.212,0.986,1.494,0.707,0.485,-1.173,-0.913,-0.979,-0.63,0.267,1.718,0.544,0.546,0.113,0.68,0.563,0.976,0.411,0.515,0.463,-1.315,-0.711,-0.817,0.047,-1.682,-1.097,0.453,100,0.181,0.446,0.159,1,-0.581,0,1,0.835,0.685,5,5,0.514,-0.511,0.642,1,1,0.008,0.506,1,0.911,1,0.413,-0.355,1.416,0,0.1,0,1,0,0.318,-1.14,0.343,-0.586,10232,0.087,-0.27,-0.756,1957,0.429,0.306,1,0.523,0.222,7,0.467,1,Uzbekistan,2020,no,0
2634.24388390429,311685,4.05,-4.99249142889525,0.629507608350041,0,70.299,6,1.181,VUT,0.891,2.207,2.752,1.278,1.369,0.938,1.061,0.375,0.173,1.902,0.927,1.708,0.745,0.837,2.063,0.783,0.69,2.428,1.478,1.11,0.9,0.424,1.757,0.422,-2.225,2.18,-1.625,-1.346,-2.55,1.238,0.819,100,0.591,0.843,0.567,1,0.399,1,1,0.369,0.402,0,0,0.919,1.322,0.727,2,0,0.606,-0.354,0,1.698,9,1.533,1.903,2.168,0,0.1,0.3,0,1,0.14,1.172,0.797,0.167,14398,0.633,1.468,3.024,1954,0.716,0.768,1,0.822,0.848,6,0.733,1,Vanuatu,2020,no,0
3352.06001102928,96648685,2.1,2.86541320912272,1.8108819584417,0.242642397619719,75.378,6,-0.51,VNM,0.065,-0.948,0.781,-0.558,0.073,1.09,1.701,0.308,0.345,-1.426,-1.008,-0.064,1.22,0.5,-0.92,0.611,0.818,-1.222,1.599,1.142,2.045,0.297,0.714,0.331,-0.185,-0.484,0.815,2.024,-0.635,-1.151,0.398,100,0.181,0.454,0.2,1,0.528,1,1,0.472,0.23,0,0,0.618,-0.391,0.653,0,0,0,0.099,0,0.767,7,0.617,-0.898,0.341,0,0,0.917,0,0.333,0.427,-1.36,0.478,0.233,15887,0.097,0.203,-0.776,1944,0.718,0.512,1,0.348,0.307,6,0.68,1,Vietnam,2020,no,0
1237.28330318262,18927715,6.03,-2.78505506545167,16.2222307618142,0,62.38,4,0.204,ZMB,0.704,0.464,0.324,-0.024,1.741,0.974,1.66,0.408,0.745,0.234,0.212,0.966,0.08,0.198,-2.133,0.663,0.254,0.337,-0.917,0.412,-1.743,0.373,0.823,0.654,0.841,-1.275,0.206,0.928,-0.357,1.996,0.632,100,0.269,0.574,0.178,1,0.368,0,1,0.624,0.46,12,13,0.505,0.395,0.663,1,1,0.067,1.309,1,-0.257,4,-0.698,0.705,-0.24,0,0.375,0.25,1,0.667,0.696,1.478,0.749,-1.125,8629,0.266,-0.199,0.261,1956,0.838,0.645,1,0.349,0.653,7,0.393,1,Zambia,2020,yes,0
1213.11705739259,15669666,8.651,-7.81695061846828,4.74666809490234,0.0291292966776496,61.124,4,-0.955,ZWE,0.702,-0.945,-1.35,-0.966,1.32,1.112,1.603,0.798,0.628,-0.286,-0.472,-0.641,0.425,0.172,-1.711,0.524,0.452,-0.45,1.674,1.177,-2.125,0.38,1.609,0.408,2.999,-0.362,0.646,2.246,0.758,-0.376,0.222,100,0.205,0.51,0.203,1,-0.868,1,1,0.797,0.778,7,7,0.11,0.061,0.678,1,1,0.04,-0.021,1,-0.613,4,1.572,1.77,-1.063,0.071,0.357,0.286,1,0.333,0.797,-0.64,0.735,-0.604,777,0.196,-2.15,-1.033,1942,0.77,0.803,1,0.766,0.499,7,0.516,1,Zimbabwe,2020,no,1
